Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F1: 126, Sample","Abundances (Normalized): F1: 127N, Sample","Abundances (Normalized): F1: 127C, Sample","Abundances (Normalized): F1: 128N, Sample","Abundances (Normalized): F1: 128C, Sample","Abundances (Normalized): F1: 129N, Sample","Abundances (Normalized): F1: 129C, Sample","Abundances (Normalized): F1: 130N, Sample","Abundances (Normalized): F1: 130C, Sample","Abundances (Normalized): F1: 131N, Sample","Abundances (Normalized): F1: 131C, Sample","Abundance: F1: 126, Sample","Abundance: F1: 127N, Sample","Abundance: F1: 127C, Sample","Abundance: F1: 128N, Sample","Abundance: F1: 128C, Sample","Abundance: F1: 129N, Sample","Abundance: F1: 129C, Sample","Abundance: F1: 130N, Sample","Abundance: F1: 130C, Sample","Abundance: F1: 131N, Sample","Abundance: F1: 131C, Sample","Found in Sample: [S1] F1: 126, Sample","Found in Sample: [S4] F1: 127C, Sample","Found in Sample: [S3] F1: 127N, Sample","Found in Sample: [S6] F1: 128C, Sample","Found in Sample: [S5] F1: 128N, Sample","Found in Sample: [S8] F1: 129C, Sample","Found in Sample: [S7] F1: 129N, Sample","Found in Sample: [S10] F1: 130C, Sample","Found in Sample: [S9] F1: 130N, Sample","Found in Sample: [S12] F1: 131C, Sample","Found in Sample: [S11] F1: 131N, Sample",# Protein Groups,Modifications
FALSE,High,Master Protein,O95819,Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP4K4 PE=1 SV=2,0.001,FALSE,5.629,2,2,2,1,1239,142,7.46,5.28,2,0,0,57.5,69.3,45.1,107.5,46.3,39.9,47.4,46.2,36.5,37.5,43.7,28.8,32.9,23.1,52.6,18.6,21.2,21.5,22.4,17.1,35.8,43.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BXS1,Isopentenyl-diphosphate delta-isomerase 2 OS=Homo sapiens OX=9606 GN=IDI2 PE=1 SV=1,0.001,FALSE,5.625,7,2,6,1,227,26.7,6.46,16.05,2,0,0,1739.2,1812.1,1580.5,1777.3,1724.2,1531.9,1746,1745.6,1786.4,1158.6,1183.2,870.2,859.8,807.5,869.6,692.9,812.7,792.1,846.5,835.6,1106.7,1183.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H009,Nascent polypeptide-associated complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=NACA2 PE=1 SV=1,0.001,FALSE,5.603,7,1,1,1,215,23.2,4.73,4.46,1,0,0,426.2,462.7,397.6,490.8,461.8,427,442.3,433.1,479.3,448.7,453.7,213.2,219.5,203.1,240.1,185.6,226.5,200.6,210,224.2,428.6,453.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UBP0,Spastin OS=Homo sapiens OX=9606 GN=SPAST PE=1 SV=1,0.001,FALSE,5.601,4,2,2,2,616,67.2,9.64,4.71,2,0,0,166.4,145.8,115,143.5,134.7,136.4,124.9,90.5,140.9,539.2,553.4,83.3,69.2,58.7,70.2,54.1,72.4,56.6,43.9,65.9,515,553.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,B2RBV5,Putative MORF4 family-associated protein 1-like protein UPP OS=Homo sapiens OX=9606 PE=1 SV=1,0.001,FALSE,5.585,16,2,2,2,119,13.4,8.22,5.78,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IY81,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,0.001,FALSE,5.583,2,2,2,2,847,96.5,8.4,4.5,2,0,0,483.6,436.4,506,534.3,570.5,519.9,598.9,528.7,395.8,455.4,474.1,242,207.1,258.5,261.4,229.3,275.8,271.7,256.4,185.1,435,474.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P49815,Tuberin OS=Homo sapiens OX=9606 GN=TSC2 PE=1 SV=2,0.001,FALSE,5.562,1,2,2,2,1807,200.5,7.31,3.78,2,0,0,138.7,128.5,118.8,116.6,139.3,139.3,112.4,133.3,124.2,364.2,367.1,69.4,61,60.7,57.1,56,73.9,51,64.7,58.1,347.9,367.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8TET4,Neutral alpha-glucosidase C OS=Homo sapiens OX=9606 GN=GANC PE=2 SV=3,0.001,FALSE,5.557,2,2,2,2,914,104.3,6.23,6.27,2,0,0,69.4,81.6,60.2,59.3,92.6,65.6,71.7,64,62,89.4,78.5,34.7,38.7,30.8,29,37.2,34.8,32.5,31.1,29,85.4,78.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,A4D1E9,GTP-binding protein 10 OS=Homo sapiens OX=9606 GN=GTPBP10 PE=1 SV=1,0.001,FALSE,5.539,12,3,4,3,387,42.9,9.03,10.37,3,0,0,1364,1842,2055.3,1936.3,2052.1,1769.9,2166.9,2201.8,2026.6,1713.2,1731.7,682.5,874,1050,947.4,824.7,938.9,983,1067.8,947.9,1636.5,1731.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O00287,Regulatory factor X-associated protein OS=Homo sapiens OX=9606 GN=RFXAP PE=1 SV=1,0.001,FALSE,5.531,6,1,1,1,272,28.2,5.54,3.44,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y2U5,Mitogen-activated protein kinase kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP3K2 PE=1 SV=2,0.001,FALSE,5.521,2,2,2,2,619,69.7,8,4.99,2,0,0,257.5,243.3,252.9,265.4,248.4,224.5,242.7,220.7,248.8,287.9,299.3,128.8,115.4,129.2,129.8,99.8,119.1,110.1,107,116.4,275,299.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NZ45,CDGSH iron-sulfur domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CISD1 PE=1 SV=1,0.001,FALSE,5.52,14,1,1,1,108,12.2,9.09,3.5,1,0,0,400.1,368.5,483.6,435.6,375.3,437,276.8,427.2,451.1,670.8,812.5,200.2,174.9,247.1,213.1,150.8,231.8,125.5,207.2,211,640.8,812.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NYJ8,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2 OS=Homo sapiens OX=9606 GN=TAB2 PE=1 SV=1,0.001,FALSE,5.494,2,1,1,1,693,76.4,8.54,3.22,1,0,0,308.9,258.4,252.5,231.9,236.2,257.1,198.5,188.6,218.6,430.5,507.1,154.6,122.6,129,113.5,94.9,136.4,90.1,91.5,102.2,411.2,507.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y2U9,Kelch domain-containing protein 2 OS=Homo sapiens OX=9606 GN=KLHDC2 PE=1 SV=1,0.001,FALSE,5.494,2,1,2,1,406,46.1,6.61,4.3,1,0,0,141.4,122.9,125.3,119.7,134.2,129.8,126.1,113.9,124.1,154.1,138.2,70.8,58.3,64,58.6,53.9,68.8,57.2,55.3,58.1,147.2,138.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8WTW3,Conserved oligomeric Golgi complex subunit 1 OS=Homo sapiens OX=9606 GN=COG1 PE=1 SV=1,0.001,FALSE,5.485,2,2,2,2,980,108.9,7.31,3.51,2,0,0,252.7,251.7,248.1,227.1,264.7,304,243.6,181.6,206.8,958.7,995.3,126.4,119.4,126.8,111.1,106.4,161.3,110.5,88.1,96.7,915.8,995.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96DT6,Cysteine protease ATG4C OS=Homo sapiens OX=9606 GN=ATG4C PE=1 SV=1,0.001,FALSE,5.477,5,3,3,3,458,52.5,5.97,7.09,3,0,0,1540.3,1498.8,1617.6,1623,1570,1529,1607.8,1497.8,1546.2,1575.2,1521.7,770.7,711.2,826.4,794.1,630.9,811.1,729.4,726.4,723.2,1504.7,1521.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95985,DNA topoisomerase 3-beta-1 OS=Homo sapiens OX=9606 GN=TOP3B PE=1 SV=1,0.001,FALSE,5.454,2,2,2,2,862,96.6,8.12,2.21,2,0,0,736.5,789.4,790.1,821.3,782.6,728.3,746,778.6,811.8,741.9,735.9,368.5,374.6,403.6,401.8,314.5,386.4,338.4,377.6,379.7,708.6,735.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NYF8,Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2,0.001,FALSE,5.429,2,2,4,2,920,106.1,9.98,9.57,2,0,0,553,569.1,588,498.3,537.2,540.3,528.7,582.5,513.7,699,692.2,276.7,270,300.4,243.8,215.9,286.6,239.8,282.5,240.3,667.7,692.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P56277,Cx9C motif-containing protein 4 OS=Homo sapiens OX=9606 GN=CMC4 PE=1 SV=1,0.001,FALSE,5.422,25,1,1,1,68,7.7,8.18,4.11,1,0,0,399.1,395.3,372.8,407.3,482.5,403,416.2,414.5,428.1,227.4,245,199.7,187.5,190.5,199.3,193.9,213.8,188.8,201,200.2,217.2,245,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96HM7,PC-esterase domain-containing protein 1B OS=Homo sapiens OX=9606 GN=PCED1B PE=1 SV=1,0.001,FALSE,5.416,5,2,2,2,432,49.7,9.52,4.9,2,0,0,79.2,69,94.4,80.7,106.9,80.3,80.1,75.1,76.6,71.1,67,39.6,32.7,48.3,39.5,43,42.6,36.3,36.4,35.8,67.9,67,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q13625,Apoptosis-stimulating of p53 protein 2 OS=Homo sapiens OX=9606 GN=TP53BP2 PE=1 SV=2,0.001,FALSE,5.416,1,1,1,1,1128,125.5,6.07,3.38,1,0,0,179,172.7,184.1,147.5,182.5,169.2,165,149.5,184.7,299.4,308.2,89.6,81.9,94,72.2,73.3,89.7,74.8,72.5,86.4,286,308.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P45985,Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1,0.001,FALSE,5.404,6,2,3,2,399,44.3,8.07,5.06,2,0,0,1060.4,1058.7,1695.4,903.3,903.2,1098,918.1,764.4,909.9,2653.7,2834.8,530.6,502.3,866.2,442,363,582.5,416.5,370.7,425.6,2534.9,2834.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha OS=Homo sapiens OX=9606 GN=CHUK PE=1 SV=2,0.001,FALSE,5.362,3,2,3,2,745,84.6,6.73,7.02,2,0,0,432,573.1,547.1,477.9,528.2,494,522.8,476.5,562.5,752.8,801.2,216.1,271.9,279.5,233.8,212.3,262.1,237.2,231.1,263.1,719,801.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O95785,Protein Wiz OS=Homo sapiens OX=9606 GN=WIZ PE=1 SV=2,0.001,FALSE,5.35,1,2,2,2,1651,178.6,6.86,3.1,2,0,0,149,129.9,141.4,116.6,118.7,117.6,116.9,93.8,113.2,305.3,305.4,74.5,61.6,72.2,57,47.7,62.4,53,45.5,53,291.6,305.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O75251,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3",0.001,FALSE,5.349,7,1,1,1,213,23.5,9.99,2.85,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6P2C8,Mediator of RNA polymerase II transcription subunit 27 OS=Homo sapiens OX=9606 GN=MED27 PE=1 SV=1,0.001,FALSE,5.348,3,1,1,1,311,35.4,9.31,4.22,1,0,0,297.5,290.8,255.6,230,269.3,328.4,223.5,198,234.3,951.6,1005.8,148.9,138,130.6,112.5,108.2,174.2,101.4,96,109.6,909,1005.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q86XK3,Swi5-dependent recombination DNA repair protein 1 homolog OS=Homo sapiens OX=9606 GN=SFR1 PE=1 SV=2,0.001,FALSE,5.332,5,1,1,1,245,28.2,6.39,3.84,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9HA47,Uridine-cytidine kinase 1 OS=Homo sapiens OX=9606 GN=UCK1 PE=1 SV=1,0.001,FALSE,5.319,6,2,4,1,277,31.4,7.3,10.21,2,0,0,191.4,180.5,219.2,179.2,170.5,190,159.1,170.6,148.9,161.4,189.1,95.7,85.7,112,87.7,68.5,100.8,72.2,82.8,69.7,154.2,189.1,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q7Z6E9,E3 ubiquitin-protein ligase RBBP6 OS=Homo sapiens OX=9606 GN=RBBP6 PE=1 SV=1,0.001,FALSE,5.313,1,2,2,2,1792,201.4,9.64,4.33,2,0,0,913.3,911.5,823.1,813.6,920.3,891.7,903.7,830.5,823.8,738.8,777.3,457,432.5,420.5,398.1,369.8,473,410,402.8,385.3,705.7,777.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O60216,Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2,0.001,FALSE,5.312,2,1,1,1,631,71.6,4.65,1.86,1,0,0,873,932.1,945.3,943.4,1009.6,862.3,906.6,946.6,1039.1,851.9,879.7,436.8,442.3,483,461.6,405.7,457.4,411.3,459.1,486,813.8,879.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8IXJ9,Polycomb group protein ASXL1 OS=Homo sapiens OX=9606 GN=ASXL1 PE=1 SV=4,0.001,FALSE,5.3,1,1,1,1,1541,165.3,6.21,3.42,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UJU3,Zinc finger protein 112 OS=Homo sapiens OX=9606 GN=ZNF112 PE=1 SV=2,0.001,FALSE,5.299,7,2,2,1,913,105.8,8.27,5.81,2,0,0,200.5,203.4,151,135.6,188.1,190.2,191.4,146.3,149.4,437.7,469.5,100.3,96.5,77.1,66.3,75.6,100.9,86.8,70.9,69.9,418.1,469.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,O94768,Serine/threonine-protein kinase 17B OS=Homo sapiens OX=9606 GN=STK17B PE=1 SV=1,0.001,FALSE,5.284,4,1,1,1,372,42.3,5.25,2.98,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N1A6,UPF0462 protein C4orf33 OS=Homo sapiens OX=9606 GN=C4orf33 PE=1 SV=2,0.001,FALSE,5.27,9,2,2,2,199,23.5,5.43,4.86,2,0,0,868.8,894.7,850.3,851.4,847.7,831.9,911.3,848,843,788.5,827.2,434.7,424.5,434.4,416.6,340.7,441.3,413.4,411.2,394.3,753.2,827.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q53H47,Histone-lysine N-methyltransferase SETMAR OS=Homo sapiens OX=9606 GN=SETMAR PE=1 SV=2,0.001,FALSE,5.228,2,1,2,1,684,78,7.14,9.15,1,0,0,171.2,190.8,171.6,158.3,156.3,171.7,171.2,162,179.5,180.4,185,85.6,90.5,87.7,77.5,62.8,91.1,77.7,78.6,83.9,172.3,185,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9C035,Tripartite motif-containing protein 5 OS=Homo sapiens OX=9606 GN=TRIM5 PE=1 SV=1,0.001,FALSE,5.22,4,2,3,2,493,56.3,6.05,6.84,2,0,0,236.8,179,153.4,158.4,143.7,208.1,108.3,170.9,143.6,313.2,340.8,118.5,84.9,78.4,77.5,57.8,110.4,49.1,82.9,67.2,299.1,340.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96CW5,Gamma-tubulin complex component 3 OS=Homo sapiens OX=9606 GN=TUBGCP3 PE=1 SV=2,0.001,FALSE,5.219,2,2,2,2,907,103.5,8.12,2.64,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6Y288,"Beta-1,3-glucosyltransferase OS=Homo sapiens OX=9606 GN=B3GLCT PE=1 SV=2",0.001,FALSE,5.209,3,1,1,1,498,56.5,7.5,4.56,1,0,0,238.6,218.3,164.2,206.5,174.3,192.9,158.6,170.3,206.2,200.8,179.5,119.4,103.6,83.9,101,70,102.3,72,82.6,96.4,191.8,179.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96DT7,Zinc finger and BTB domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZBTB10 PE=1 SV=2,0.001,FALSE,5.204,3,3,3,3,871,94.8,5.16,5.66,3,0,0,180.5,172.1,156.6,130.3,154.6,138.2,132.8,155.6,133.9,200.3,172.9,90.3,81.7,80,63.7,62.1,73.3,60.3,75.5,62.6,191.3,172.9,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q5T1V6,Probable ATP-dependent RNA helicase DDX59 OS=Homo sapiens OX=9606 GN=DDX59 PE=1 SV=1,0.001,FALSE,5.201,4,2,2,2,619,68.8,7.44,4.84,2,0,0,620,571.9,497.4,530.1,503,561.8,524.2,553.4,585.3,824,821.7,310.2,271.3,254.1,259.4,202.1,298.1,237.8,268.4,273.7,787.1,821.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9H4K7,Mitochondrial ribosome-associated GTPase 2 OS=Homo sapiens OX=9606 GN=MTG2 PE=1 SV=1,0.001,FALSE,5.2,4,1,1,1,406,43.9,9.45,4.15,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P15407,Fos-related antigen 1 OS=Homo sapiens OX=9606 GN=FOSL1 PE=1 SV=1,0.001,FALSE,5.191,6,1,1,1,271,29.4,8.02,3.8,1,0,0,292,320.7,333.9,329.1,378.3,320.9,392.1,329.1,346.6,290.5,269.4,146.1,152.2,170.6,161,152,170.2,177.9,159.6,162.1,277.5,269.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96GI7,Protein FAM89A OS=Homo sapiens OX=9606 GN=FAM89A PE=1 SV=1,0.001,FALSE,5.167,7,1,1,1,184,19.6,5.92,3.24,1,0,0,151.2,144.4,150.3,128.8,154.2,157.3,154.4,127.5,117.8,292.7,323.5,75.7,68.5,76.8,63,62,83.4,70,61.8,55.1,279.6,323.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N9N5,Protein BANP OS=Homo sapiens OX=9606 GN=BANP PE=1 SV=3,0.001,FALSE,5.144,4,2,2,2,519,56.5,5.49,4.98,2,0,0,896.7,889.1,862.2,851.7,858.3,854.3,854.9,854.1,857.5,1008.1,910.6,448.7,421.9,440.5,416.7,344.9,453.2,387.8,414.2,401.1,963,910.6,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q7L9B9,Endonuclease/exonuclease/phosphatase family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EEPD1 PE=1 SV=2,0.001,FALSE,5.134,2,1,4,1,569,62.4,8.41,6.42,1,0,0,308.1,331.9,345.3,337.5,383.6,312.8,359.5,301,349.7,364.3,365.5,154.2,157.5,176.4,165.2,154.2,165.9,163.1,146,163.5,348,365.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q92546,RAB6A-GEF complex partner protein 2 OS=Homo sapiens OX=9606 GN=RGP1 PE=1 SV=1,0.001,FALSE,5.127,3,1,1,1,391,42.4,5.96,2.9,1,0,0,72.4,80.1,87.7,58.9,115.5,108.2,108.3,98.7,79.8,141.9,130.4,36.2,38,44.8,28.8,46.4,57.4,49.1,47.9,37.3,135.6,130.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14161,ARF GTPase-activating protein GIT2 OS=Homo sapiens OX=9606 GN=GIT2 PE=1 SV=2,0.001,FALSE,5.125,3,2,2,2,759,84.5,7.23,4.82,2,0,0,100.5,77.7,72.1,90.9,64.1,72.7,64.3,63.2,67.4,74.7,74.7,50.3,36.9,36.8,44.5,25.8,38.5,29.2,30.7,31.5,71.4,74.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q8N9N2,Activating signal cointegrator 1 complex subunit 1 OS=Homo sapiens OX=9606 GN=ASCC1 PE=1 SV=1,0.001,FALSE,5.116,4,2,2,2,400,45.5,5.54,4.26,2,0,0,1191.1,1122.3,1132.2,1135.1,1235.6,1218.1,1126.1,1062.4,1179.2,1944.7,1940.3,596,532.5,578.4,555.4,496.5,646.2,510.9,515.2,551.6,1857.6,1940.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9BXL7,Caspase recruitment domain-containing protein 11 OS=Homo sapiens OX=9606 GN=CARD11 PE=1 SV=3,0.001,FALSE,5.115,2,2,3,2,1154,133.2,6.09,2.72,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P19525,"Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=1 SV=2",0.001,FALSE,5.115,5,2,2,2,551,62.1,8.4,5.15,2,0,0,1008.5,1107.7,1088.6,1107.7,1171.1,1096.4,1107.4,1074.8,1125.6,1365.6,1390.8,504.6,525.6,556.2,542,470.6,581.6,502.4,521.3,526.5,1304.5,1390.8,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q14894,Ketimine reductase mu-crystallin OS=Homo sapiens OX=9606 GN=CRYM PE=1 SV=1,0.001,FALSE,5.109,8,2,2,2,314,33.8,5.14,2.03,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q969W3,Protein FAM104A OS=Homo sapiens OX=9606 GN=FAM104A PE=1 SV=2,0.001,FALSE,5.067,11,2,2,2,186,19.5,11.27,4.98,2,0,0,554.3,506.3,491.8,469.6,436.6,431.5,453.7,478.4,485.1,372.7,366,277.3,240.2,251.2,229.8,175.4,228.9,205.8,232,226.9,356,366,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96BY7,Autophagy-related protein 2 homolog B OS=Homo sapiens OX=9606 GN=ATG2B PE=1 SV=5,0.001,FALSE,5.065,1,2,2,2,2078,232.6,5.76,2.51,2,0,0,404.6,390.4,298.5,292.5,365.1,337,268.3,357.5,349.3,295,277.4,202.4,185.2,152.5,143.1,146.7,178.8,121.7,173.4,163.4,281.8,277.4,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9UGM6,"Tryptophan--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=WARS2 PE=1 SV=1",0.001,FALSE,5.064,3,1,1,1,360,40.1,9.28,1.91,1,0,0,310.1,254.5,207.9,238.1,221.8,253.1,226.1,170.9,219.3,559.7,560.3,155.2,120.8,106.2,116.5,89.1,134.3,102.6,82.9,102.6,534.7,560.3,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P14209,CD99 antigen OS=Homo sapiens OX=9606 GN=CD99 PE=1 SV=1,0.001,FALSE,5.047,5,1,1,1,185,18.8,4.75,2.84,1,0,0,48.2,46.5,53.5,50.2,46.9,42.8,46.4,41.9,51.4,94.3,95.2,24.1,22.1,27.3,24.6,18.8,22.7,21,20.3,24,90.1,95.2,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NTG7,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial OS=Homo sapiens OX=9606 GN=SIRT3 PE=1 SV=2",0.001,FALSE,5.046,3,1,1,1,399,43.5,8.7,3.38,1,0,0,63.3,58.5,63.1,70.3,76.5,68.7,58.6,61.3,70,91.8,85.5,31.7,27.8,32.3,34.4,30.7,36.4,26.6,29.7,32.7,87.7,85.5,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9NX40,OCIA domain-containing protein 1 OS=Homo sapiens OX=9606 GN=OCIAD1 PE=1 SV=1,0.001,FALSE,5.026,8,2,3,2,245,27.6,7.49,2.91,2,0,0,536.9,530.5,449.5,508.1,491.3,450.7,458.9,429,535.7,614.4,592.7,268.7,251.7,229.7,248.6,197.4,239.1,208.2,208,250.6,586.8,592.7,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,P51530,DNA replication ATP-dependent helicase/nuclease DNA2 OS=Homo sapiens OX=9606 GN=DNA2 PE=1 SV=3,0.001,FALSE,5.024,2,3,3,2,1060,120.3,7.74,2.05,3,0,0,224.7,191,211.7,221.1,168.4,215.6,213.2,225.2,209.6,388.9,382,112.4,90.6,108.2,108.2,67.7,114.3,96.7,109.2,98.1,371.4,382,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q96AB6,Protein N-terminal asparagine amidohydrolase OS=Homo sapiens OX=9606 GN=NTAN1 PE=1 SV=3,0.001,FALSE,5.02,6,2,3,2,310,34.7,6.27,4.61,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q99676,Zinc finger protein 184 OS=Homo sapiens OX=9606 GN=ZNF184 PE=1 SV=4,0.001,FALSE,5.015,2,2,3,1,751,86.1,8.07,7.17,2,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q6PD62,RNA polymerase-associated protein CTR9 homolog OS=Homo sapiens OX=9606 GN=CTR9 PE=1 SV=1,0.001,FALSE,5.01,2,2,2,2,1173,133.4,6.77,5.87,2,0,0,226.1,176.5,160.5,164.5,178.7,224.2,174.5,136.9,219.5,764.6,803,113.1,83.8,82,80.5,71.8,118.9,79.2,66.4,102.7,730.4,803,High,High,High,High,High,High,High,High,High,High,High,1,
FALSE,High,Master Protein,Q9Y5S2,Serine/threonine-protein kinase MRCK beta OS=Homo sapiens OX=9606 GN=CDC42BPB PE=1 SV=2,0.001,FALSE,5.004,1,2,2,1,1711,194.2,6.37,3.99,2,0,0,121,130.6,117,111.6,131.4,119.6,115.3,118.3,103,151.3,144.5,60.6,62,59.8,54.6,52.8,63.5,52.3,57.4,48.2,144.5,144.5,High,High,High,High,High,High,High,High,High,High,High,1,
