Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Pathway Groups,# Razor Peptides,"Abundances (Normalized): F7: 126, Sample","Abundances (Normalized): F7: 127N, Sample","Abundances (Normalized): F7: 127C, Sample","Abundances (Normalized): F7: 128N, Sample","Abundances (Normalized): F7: 128C, Sample","Abundances (Normalized): F7: 129N, Sample","Abundances (Normalized): F7: 129C, Sample","Abundances (Normalized): F7: 130N, Sample","Abundances (Normalized): F7: 130C, Sample","Abundances (Normalized): F7: 131N, Sample","Abundances (Normalized): F7: 131C, Sample","Abundance: F7: 126, Sample","Abundance: F7: 127N, Sample","Abundance: F7: 127C, Sample","Abundance: F7: 128N, Sample","Abundance: F7: 128C, Sample","Abundance: F7: 129N, Sample","Abundance: F7: 129C, Sample","Abundance: F7: 130N, Sample","Abundance: F7: 130C, Sample","Abundance: F7: 131N, Sample","Abundance: F7: 131C, Sample","Found in Sample: [S67] F7: 126, Sample","Found in Sample: [S69] F7: 127C, Sample","Found in Sample: [S68] F7: 127N, Sample","Found in Sample: [S71] F7: 128C, Sample","Found in Sample: [S70] F7: 128N, Sample","Found in Sample: [S73] F7: 129C, Sample","Found in Sample: [S72] F7: 129N, Sample","Found in Sample: [S75] F7: 130C, Sample","Found in Sample: [S74] F7: 130N, Sample","Found in Sample: [S77] F7: 131C, Sample","Found in Sample: [S76] F7: 131N, Sample",# Protein Groups
FALSE,High,Master Protein,Q9P032,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4 OS=Homo sapiens OX=9606 GN=NDUFAF4 PE=1 SV=1,0.001,FALSE,4.779,14,3,3,3,175,20.3,8.82,1.76,3,0,0,142.9,153.8,152.8,166,145.7,151.2,141.7,130.5,142.6,211,236.4,61.1,125,127.6,154.7,110.6,125.5,107.7,94.2,112,211,201.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P51397,Death-associated protein 1 OS=Homo sapiens OX=9606 GN=DAP PE=1 SV=3,0.001,FALSE,4.777,16,2,7,2,102,11.2,9.32,13.27,2,0,0,730.2,734.9,632.2,574.9,581.7,582,644.2,623.7,633.6,308.9,334.5,312.4,597.4,528.2,535.8,441.4,483,489.5,449.9,497.6,308.9,285.4,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9Y2Y1,DNA-directed RNA polymerase III subunit RPC10 OS=Homo sapiens OX=9606 GN=POLR3K PE=1 SV=2,0.001,FALSE,4.763,17,2,3,2,108,12.3,7.83,5.84,2,0,0,112.2,176.7,176.2,170.9,170.3,174.4,161.6,170.8,145.4,163.3,163.5,48,143.6,147.2,159.3,129.2,144.7,122.8,123.2,114.2,163.3,139.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9NXK8,F-box/LRR-repeat protein 12 OS=Homo sapiens OX=9606 GN=FBXL12 PE=1 SV=1,0.001,FALSE,4.761,6,2,2,2,326,37,8.79,5.78,2,0,0,733.1,520,466.8,495.3,487.6,456,454.8,467.7,468.4,914,917.9,313.6,422.7,390,461.6,370,378.5,345.5,337.3,367.8,914,783.1,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q2M3G4,Protein Shroom1 OS=Homo sapiens OX=9606 GN=SHROOM1 PE=1 SV=1,0.001,FALSE,4.759,2,2,2,2,852,90.7,6.15,4.75,2,0,0,472.7,321.2,258.8,301.2,258.5,275.4,286.1,266.1,268.4,469.9,565.8,202.2,261.1,216.3,280.7,196.1,228.6,217.4,192,210.8,469.9,482.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P57772,Selenocysteine-specific elongation factor OS=Homo sapiens OX=9606 GN=EEFSEC PE=1 SV=4,0.001,FALSE,4.754,2,1,2,1,596,65.3,8.35,7.61,1,0,0,25.7,8.1,11,12.5,11.3,10.8,9.4,12.8,11.6,33.4,37.8,11,6.6,9.2,11.6,8.5,9,7.1,9.2,9.1,33.4,32.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q13686,Nucleic acid dioxygenase ALKBH1 OS=Homo sapiens OX=9606 GN=ALKBH1 PE=1 SV=2,0.001,FALSE,4.753,4,2,3,2,389,43.8,7.08,6.95,2,0,0,291.8,257.2,257,277.9,244.3,271.7,259.9,269.2,248.1,439.8,469.8,124.8,209.1,214.7,259,185.3,225.5,197.5,194.2,194.8,439.8,400.8,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q99622,Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1,0.001,FALSE,4.712,7,1,1,1,126,13.2,5.14,3.13,1,0,0,24.3,79.9,75.6,58.7,51.5,75.3,75,100,74.6,60.7,52.4,10.4,65,63.2,54.7,39.1,62.5,57,72.1,58.5,60.7,44.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,O00287,Regulatory factor X-associated protein OS=Homo sapiens OX=9606 GN=RFXAP PE=1 SV=1,0.001,FALSE,4.69,8,2,2,2,272,28.2,5.54,5.44,2,0,0,569.9,624,707.7,673.6,761.3,765.2,662.1,627.9,632.3,634.3,645.4,243.8,507.2,591.4,627.8,577.6,635,503.1,452.9,496.6,634.3,550.6,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P25815,Protein S100-P OS=Homo sapiens OX=9606 GN=S100P PE=1 SV=2,0.001,FALSE,4.685,11,1,1,1,95,10.4,4.88,2.75,1,0,0,270.8,268.3,272.9,255.9,302.6,276.5,262.6,289,253.5,225.3,244.2,115.8,218.1,228.1,238.5,229.6,229.5,199.5,208.5,199.1,225.3,208.4,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q15334,Lethal(2) giant larvae protein homolog 1 OS=Homo sapiens OX=9606 GN=LLGL1 PE=1 SV=3,0.001,FALSE,4.678,2,2,3,2,1064,115.3,6.29,7.43,2,0,0,155.2,168,109,190.2,118.2,123.8,123.3,86.3,150.5,463.1,510.2,66.4,136.6,91.1,177.2,89.7,102.8,93.7,62.2,118.2,463.1,435.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q8TD55,Pleckstrin homology domain-containing family O member 2 OS=Homo sapiens OX=9606 GN=PLEKHO2 PE=1 SV=1,0.001,FALSE,4.674,3,2,3,2,490,53.3,5.43,6.68,2,0,0,394.1,137.7,138.6,141.9,124.6,164.2,123.5,135.9,145,141.8,144.4,168.6,111.9,115.8,132.2,94.5,136.3,93.8,98,113.9,141.8,123.2,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q96TC7,Regulator of microtubule dynamics protein 3 OS=Homo sapiens OX=9606 GN=RMDN3 PE=1 SV=2,0.001,FALSE,4.672,4,2,2,2,470,52.1,5.1,3.75,2,0,0,380.8,444.2,441,480.5,476.9,504.7,487.8,470.2,487.6,561.7,509.4,162.9,361,368.5,447.9,361.8,418.9,370.6,339.2,382.9,561.7,434.6,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q96NT1,Nucleosome assembly protein 1-like 5 OS=Homo sapiens OX=9606 GN=NAP1L5 PE=1 SV=1,0.001,FALSE,4.669,6,1,1,1,182,19.6,4.21,2.96,1,0,0,219.8,279.2,297.3,277.4,309.1,258.9,280.4,286.2,265.2,166.4,164.9,94,226.9,248.4,258.5,234.6,214.9,213,206.5,208.3,166.4,140.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P21912,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHB PE=1 SV=3",0.001,FALSE,4.661,7,2,3,2,280,31.6,8.76,6.16,2,0,0,2398.2,294.3,184.5,280.7,281.5,292.3,286.7,299.8,336.9,428,421.8,1025.9,239.2,154.2,261.6,213.6,242.6,217.8,216.2,264.6,428,359.8,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q96RU3,Formin-binding protein 1 OS=Homo sapiens OX=9606 GN=FNBP1 PE=1 SV=2,0.001,FALSE,4.66,3,2,2,2,617,71.3,5.72,4.96,2,0,0,139.6,184.6,176,174.1,163.9,180.7,188.2,153.5,163.3,269.4,281.8,59.7,150.1,147.1,162.2,124.4,150,143,110.7,128.2,269.4,240.4,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P62891,60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2,0.001,FALSE,4.66,20,1,2,1,51,6.4,12.56,8.1,1,0,0,264.4,278.4,242.7,233.5,293.8,156.8,173.7,165.7,130.5,126,138.7,113.1,226.3,202.8,217.6,222.9,130.2,132,119.5,102.5,126,118.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,O14733,Dual specificity mitogen-activated protein kinase kinase 7 OS=Homo sapiens OX=9606 GN=MAP2K7 PE=1 SV=2,0.001,FALSE,4.655,4,2,2,2,419,47.5,9.16,5.18,2,0,0,174.9,158.5,144.9,160.9,139.5,158.9,166.2,137.8,140.4,404.1,400.4,74.8,128.8,121,149.9,105.9,131.9,126.3,99.4,110.3,404.1,341.6,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P02585,"Troponin C, skeletal muscle OS=Homo sapiens OX=9606 GN=TNNC2 PE=1 SV=2",0.001,FALSE,4.652,9,2,5,1,160,18.1,4.2,12.43,2,0,0,319.4,307.2,288.2,287,297,333.3,310.6,299.1,336.3,181.3,176.7,136.6,249.7,240.8,267.5,225.3,276.6,236,215.8,264.1,181.3,150.8,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P61599,N-alpha-acetyltransferase 20 OS=Homo sapiens OX=9606 GN=NAA20 PE=1 SV=1,0.001,FALSE,4.65,13,2,3,2,178,20.4,5.03,7.29,2,0,0,1283.6,1037.9,1004.1,1027.9,1034.3,1014.5,1044,931.9,992.6,1266.4,1225.8,549.1,843.6,839,958,784.8,841.9,793.2,672.2,779.5,1266.4,1045.8,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q92843,Bcl-2-like protein 2 OS=Homo sapiens OX=9606 GN=BCL2L2 PE=1 SV=2,0.001,FALSE,4.643,10,1,1,1,193,20.7,5.34,3.82,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P40337,von Hippel-Lindau disease tumor suppressor OS=Homo sapiens OX=9606 GN=VHL PE=1 SV=2,0.001,FALSE,4.641,7,1,1,1,213,24.1,4.73,3.51,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q00653,Nuclear factor NF-kappa-B p100 subunit OS=Homo sapiens OX=9606 GN=NFKB2 PE=1 SV=4,0.001,FALSE,4.641,2,2,2,2,900,96.7,6.25,2.84,2,0,0,81.7,94.3,89.5,78.1,84.6,98,101.2,105.5,90.2,132.9,145.4,34.9,76.6,74.8,72.8,64.2,81.3,76.9,76.1,70.8,132.9,124.1,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,O75865,Trafficking protein particle complex subunit 6A OS=Homo sapiens OX=9606 GN=TRAPPC6A PE=1 SV=2,0.001,FALSE,4.638,9,2,3,2,159,17.6,5.26,6.59,2,0,0,386.3,318.8,338,363.2,355.5,344.3,303.4,307.1,345.4,436.3,405.7,165.2,259.1,282.4,338.5,269.7,285.8,230.5,221.5,271.3,436.3,346.1,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q495W5,"Alpha-(1,3)-fucosyltransferase 11 OS=Homo sapiens OX=9606 GN=FUT11 PE=1 SV=1",0.001,FALSE,4.631,5,3,3,3,492,55.8,5.94,7.37,3,0,0,92.3,83.7,86.9,82.1,87,89.2,80.9,90.5,92.7,110.8,120.6,39.5,68,72.6,76.5,66,74,61.4,65.3,72.8,110.8,102.9,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q00403,Transcription initiation factor IIB OS=Homo sapiens OX=9606 GN=GTF2B PE=1 SV=1,0.001,FALSE,4.63,5,1,2,1,316,34.8,8.35,7.26,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P49756,RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,0.001,FALSE,4.622,2,1,1,1,843,100.1,6.32,3.38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q8N6M0,Deubiquitinase OTUD6B OS=Homo sapiens OX=9606 GN=OTUD6B PE=1 SV=1,0.001,FALSE,4.615,6,2,2,2,293,33.8,6.05,5.45,2,0,0,157.5,183.8,179,187.4,176.9,188,170.9,157.2,199.4,422.4,460,67.4,149.4,149.6,174.6,134.2,156,129.8,113.4,156.6,422.4,392.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q99487,"Platelet-activating factor acetylhydrolase 2, cytoplasmic OS=Homo sapiens OX=9606 GN=PAFAH2 PE=1 SV=1",0.001,FALSE,4.608,6,2,2,2,392,44,6.89,5.87,2,0,0,20.5,24.1,19.1,19.4,19.4,25,26.1,21.7,15.1,39.5,38.1,8.8,19.6,15.9,18.1,14.7,20.8,19.8,15.7,11.8,39.5,32.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P29084,Transcription initiation factor IIE subunit beta OS=Homo sapiens OX=9606 GN=GTF2E2 PE=1 SV=1,0.001,FALSE,4.589,3,1,2,1,291,33,9.66,4.51,1,0,0,32.5,27.2,23.4,32.3,23.7,28.3,31.3,11.7,28.8,128.7,147.5,13.9,22.1,19.5,30.1,17.9,23.4,23.8,8.4,22.6,128.7,125.9,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q14254,Flotillin-2 OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=2,0.001,FALSE,4.584,4,2,2,2,428,47,5.25,4.27,2,0,0,188.6,132,107.6,152.6,121.8,143.7,130.1,110.3,220,134,122.2,80.7,107.3,89.9,142.2,92.4,119.2,98.8,79.5,172.7,134,104.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,O75150,E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens OX=9606 GN=RNF40 PE=1 SV=5,0.001,FALSE,4.567,2,2,2,2,1001,113.6,6.29,6.01,2,0,0,83.4,47.1,42.9,39.8,37.7,43.6,41.8,40.4,42.2,53.9,53,35.7,38.3,35.9,37.1,28.6,36.2,31.8,29.1,33.2,53.9,45.2,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P01137,Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2,0.001,FALSE,4.562,5,2,2,2,390,44.3,8.53,5.35,2,0,0,125.3,65.1,79.8,72.6,72,71.1,83.7,85.4,74.2,93.5,110.5,53.6,52.9,66.7,67.7,54.6,59,63.6,61.6,58.3,93.5,94.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q8N4Q0,Prostaglandin reductase 3 OS=Homo sapiens OX=9606 GN=ZADH2 PE=1 SV=1,0.001,FALSE,4.561,3,1,1,1,377,40.1,8.18,2.66,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q5VTU8,"ATP synthase subunit epsilon-like protein, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1EP2 PE=1 SV=1",0.001,FALSE,4.545,29,2,5,2,51,5.8,10.14,9.38,2,0,0,1713.5,1288.2,1223.1,1318.1,1262.1,1210.9,1274.7,1202.5,1238.4,1682.3,1697.6,733,1047.1,1022,1228.4,957.6,1004.9,968.5,867.4,972.6,1682.3,1448.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q13163,Dual specificity mitogen-activated protein kinase kinase 5 OS=Homo sapiens OX=9606 GN=MAP2K5 PE=1 SV=2,0.001,FALSE,4.542,3,1,1,1,448,50.1,6.39,2.06,1,0,0,149.6,145.9,124.5,132.8,131.7,140.7,130.6,129.9,156.3,204,213.9,64,118.6,104,123.7,99.9,116.8,99.2,93.7,122.7,204,182.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,O95219,Sorting nexin-4 OS=Homo sapiens OX=9606 GN=SNX4 PE=1 SV=1,0.001,FALSE,4.533,4,1,1,1,450,51.9,5.99,4.19,1,0,0,223.1,164.6,161.7,186.6,167.8,159.4,154.9,201.9,184.5,182.1,175.7,95.4,133.8,135.1,173.9,127.3,132.3,117.7,145.7,144.9,182.1,149.9,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9BWK5,Cell cycle regulator of non-homologous end joining OS=Homo sapiens OX=9606 GN=CYREN PE=1 SV=2,0.001,FALSE,4.529,6,1,1,1,157,16.8,5.19,3.06,1,0,0,777,536.7,536.2,588,528,635.8,599,633.8,595.1,587,560.9,332.4,436.2,448,548,400.6,527.7,455.1,457.2,467.3,587,478.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9Y3T6,R3H and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=R3HCC1 PE=1 SV=3,0.001,FALSE,4.525,3,1,1,1,440,49.1,5.63,3.39,1,0,0,29.2,25.7,23.5,17.9,52.5,241.4,30.6,259.2,52.3,103.6,85.5,12.5,20.9,19.6,16.7,39.9,200.4,23.3,187,41.1,103.6,73,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q8IXH7,Negative elongation factor C/D OS=Homo sapiens OX=9606 GN=NELFCD PE=1 SV=2,0.001,FALSE,4.506,3,2,2,2,590,66.2,5.1,5.62,2,0,0,221.2,200.6,193.7,210.6,201.6,209.2,189.4,119.6,203.1,1027.9,1030,94.6,163,161.9,196.3,153,173.6,143.9,86.3,159.5,1027.9,878.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q86UU1,Pleckstrin homology-like domain family B member 1 OS=Homo sapiens OX=9606 GN=PHLDB1 PE=1 SV=1,0.001,FALSE,4.505,2,3,3,3,1377,151.1,8.63,4.45,3,0,0,369,258.3,244.1,251.7,352.3,255.9,340.3,259.6,286.1,265.6,311.4,157.9,210,203.9,234.6,267.3,212.4,258.6,187.3,224.7,265.6,265.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q96GV9,Macrophage immunometabolism regulator OS=Homo sapiens OX=9606 GN=MACIR PE=1 SV=1,0.001,FALSE,4.487,9,2,3,2,206,23.1,9.45,8.15,2,0,0,612.8,418.4,320.8,387.3,310,457.4,368.1,547.2,388.2,494.3,380,262.1,340.1,268,361,235.2,379.6,279.7,394.7,304.9,494.3,324.2,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9Y2Z9,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial OS=Homo sapiens OX=9606 GN=COQ6 PE=1 SV=2",0.001,FALSE,4.487,2,1,2,1,468,50.8,7.3,5.81,1,0,0,103.7,54.6,52.5,59.9,74.5,70.8,68.3,56.9,61.5,83.6,78.4,44.3,44.4,43.8,55.8,56.5,58.8,51.9,41.1,48.3,83.6,66.9,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P02656,Apolipoprotein C-III OS=Homo sapiens OX=9606 GN=APOC3 PE=1 SV=1,0.001,FALSE,4.484,16,1,1,1,99,10.8,5.41,4.91,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q96QC0,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PPP1R10 PE=1 SV=1,0.001,FALSE,4.482,2,2,2,2,940,99,9.17,5.12,2,0,0,394.8,353.8,333.6,355.4,309.6,355.2,336.2,319.4,331.3,412.4,380.8,168.9,287.6,278.8,331.3,234.9,294.8,255.5,230.4,260.2,412.4,324.9,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q14241,Elongin-A OS=Homo sapiens OX=9606 GN=ELOA PE=1 SV=2,0.001,FALSE,4.48,2,2,2,2,798,89.9,9.57,5.49,2,0,0,991,811.2,681.7,622.9,702.3,591.8,619.9,682.2,629.5,461.1,501.4,423.9,659.3,569.6,580.6,532.9,491.1,471,492.1,494.4,461.1,427.8,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q5T3I0,G patch domain-containing protein 4 OS=Homo sapiens OX=9606 GN=GPATCH4 PE=1 SV=2,0.002,FALSE,4.47,4,2,2,2,446,50.4,9.63,2.38,2,0,0,29.6,23.3,16.1,19.2,20.7,26.2,20.3,24.5,26.6,18.8,21.6,12.6,18.9,13.4,17.9,15.7,21.7,15.4,17.6,20.9,18.8,18.4,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P11831,Serum response factor OS=Homo sapiens OX=9606 GN=SRF PE=1 SV=1,0.002,FALSE,4.47,2,1,1,1,508,51.6,8.1,2.79,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q13309,S-phase kinase-associated protein 2 OS=Homo sapiens OX=9606 GN=SKP2 PE=1 SV=2,0.002,FALSE,4.469,5,2,2,2,424,47.7,7.11,4.73,2,0,0,293.4,194.7,186.9,227.3,210,236.6,177,248.1,259,455.8,450.9,125.5,158.2,156.2,211.8,159.3,196.3,134.4,179,203.4,455.8,384.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9NRW3,DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2,0.002,FALSE,4.469,7,1,1,1,190,22.8,7.59,3.9,1,0,0,10.4,16.8,19.8,19.2,22.9,12.1,13.5,18.3,13.7,41.5,45.2,4.5,13.6,16.6,17.9,17.4,10,10.3,13.2,10.8,41.5,38.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q6I9Y2,THO complex subunit 7 homolog OS=Homo sapiens OX=9606 GN=THOC7 PE=1 SV=3,0.002,FALSE,4.468,10,2,4,2,204,23.7,5.67,2.18,2,0,0,99.4,78,79.7,71.9,92.7,77.2,81.1,79.2,65.3,61.7,91.6,42.5,63.4,66.6,67,70.4,64,61.6,57.1,51.3,61.7,78.1,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q8IY57,YY1-associated factor 2 OS=Homo sapiens OX=9606 GN=YAF2 PE=1 SV=3,0.002,FALSE,4.459,10,2,3,2,180,19.9,9.72,6.54,2,0,0,581.2,760.3,741.5,691.1,674.9,683.7,798.4,771.1,806.5,563.4,714,248.6,618,619.5,644.1,512,567.4,606.6,556.3,633.4,563.4,609.1,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9NYF8,Bcl-2-associated transcription factor 1 OS=Homo sapiens OX=9606 GN=BCLAF1 PE=1 SV=2,0.002,FALSE,4.458,2,2,2,2,920,106.1,9.98,5.07,2,0,0,171.8,72.2,73.5,74.8,59.7,72.8,80.4,86.5,82.5,64.4,49.6,73.5,58.7,61.4,69.7,45.3,60.4,61.1,62.4,64.8,64.4,42.3,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P56377,AP-1 complex subunit sigma-2 OS=Homo sapiens OX=9606 GN=AP1S2 PE=1 SV=1,0.002,FALSE,4.444,11,2,3,1,157,18.6,5.47,7.09,2,0,0,655.2,214.7,183.3,222.4,215.4,216.5,202.5,189.4,340.5,257.7,236.5,280.3,174.6,153.2,207.3,163.4,179.7,153.9,136.6,267.4,257.7,201.7,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,P61626,Lysozyme C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1,0.002,FALSE,4.417,6,1,1,1,148,16.5,9.16,3.3,1,0,0,94,215.7,89.7,68.3,98.6,92.8,102.9,115.5,157.1,90,216.3,40.2,175.4,74.9,63.7,74.8,77,78.2,83.3,123.4,90,184.5,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q12968,"Nuclear factor of activated T-cells, cytoplasmic 3 OS=Homo sapiens OX=9606 GN=NFATC3 PE=1 SV=1",0.002,FALSE,4.401,2,2,2,2,1075,115.5,6.37,2.9,2,0,0,41.2,33.5,24.5,20.1,25.4,24.9,28.1,33.9,21.7,46.8,48.1,17.6,27.3,20.5,18.8,19.2,20.7,21.4,24.4,17,46.8,41.1,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9NZE8,"39S ribosomal protein L35, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL35 PE=1 SV=3",0.002,FALSE,4.391,9,2,4,2,188,21.5,11.3,7.3,2,0,0,691.9,675.2,696.9,697.3,674.8,553.7,602.3,647.8,666.5,621.1,674,296,548.9,582.3,649.9,512,459.5,457.6,467.3,523.4,621.1,575,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,O95487,Protein transport protein Sec24B OS=Homo sapiens OX=9606 GN=SEC24B PE=1 SV=2,0.002,FALSE,4.389,2,2,2,2,1268,137.3,6.67,2.07,2,0,0,188.9,198.6,209.8,206.9,202.6,174.4,188.4,177.4,201.5,326.9,322.2,80.8,161.4,175.3,192.9,153.7,144.7,143.1,128,158.2,326.9,274.9,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q12959,Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=2,0.002,FALSE,4.387,1,1,1,1,904,100.4,5.76,2.92,1,0,0,186.1,176.7,189.7,184.9,199.5,183.3,204.7,186.4,196.8,198.2,195.8,79.6,143.6,158.5,172.3,151.4,152.1,155.5,134.5,154.6,198.2,167,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q8WVV9,Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens OX=9606 GN=HNRNPLL PE=1 SV=1,0.002,FALSE,4.383,3,1,1,1,542,60,7.72,3.18,1,0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q96FN9,D-aminoacyl-tRNA deacylase 2 OS=Homo sapiens OX=9606 GN=DTD2 PE=1 SV=1,0.002,FALSE,4.37,7,1,2,1,168,18.6,7.84,7.63,1,0,0,239.1,125.9,114.1,122.8,125.2,136.1,125.9,130.9,151,102.8,117.2,102.3,102.3,95.4,114.5,95,113,95.6,94.5,118.6,102.8,100,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,Q9H903,Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2 OS=Homo sapiens OX=9606 GN=MTHFD2L PE=1 SV=3,0.002,FALSE,4.365,4,2,4,1,347,37.3,9.33,8.3,2,0,0,316,299.7,287.1,343.1,280.5,290.3,282,196.3,271,989.8,1016.1,135.2,243.6,239.9,319.8,212.8,240.9,214.3,141.6,212.8,989.8,866.9,High,High,High,High,High,High,High,High,High,High,High,1
